id,year,month,day,hour,locationName,latitude,longitude,eqMagnitude,eqDepth,damageAmountOrder,damageMillionsDollars,publish,housesDestroyedAmountOrderTotal,country,deathsAmountOrder,injuriesAmountOrderTotal,intensity
10680,1954,12.0,21.0,19.0,CALIFORNIA:  HUMBOLDT COUNTY,40.846,-123.893,6.6,15.0,2.0,2.1,True,,USA,1.0,1.0,
10032,2013,8.0,16.0,2.0,"NEW ZEALAND:  WELLINGTON, MARLBOROUGH",-41.734,174.152,6.5,8.0,2.0,,True,2.0,NEW ZEALAND,,2.0,9.0
4554,1971,1.0,10.0,7.0,"INDONESIA:  NEW GUINEA: IRIAN JAYA:DJAJAPURA,SENTANI",-3.1,139.7,8.1,34.0,2.0,,True,1.0,INDONESIA,,,9.0
5793,2004,7.0,30.0,7.0,TURKEY:  DOGUBEYAZIT,39.634,43.966,4.0,5.0,1.0,,True,,TURKEY,1.0,1.0,
10528,2021,2.0,12.0,17.0,PAKISTAN: HARIPUR; TAJIKISTAN,38.132,73.569,5.9,91.0,,,True,,TAJIKISTAN,1.0,1.0,8.0
3192,1922,3.0,1.0,9.0,"PHILIPPINES:  SIATON,ZAMBOANGUITA",9.0,123.25,6.0,,2.0,,True,,PHILIPPINES,,,8.0
7709,1990,3.0,3.0,12.0,FIJI ISLANDS,-22.122,175.163,7.6,33.0,,,True,,FIJI,,,
9833,2011,5.0,19.0,21.0,TURKEY:  SIMAV,39.12,29.04,4.3,7.0,1.0,,True,,TURKEY,1.0,3.0,
6480,1991,2.0,21.0,2.0,BERING SEA,58.427,-175.45,6.7,20.0,,,True,,BERING SEA,,,
4575,1971,7.0,15.0,1.0,ITALY:  PARMA,44.8,10.3,5.2,7.0,1.0,,True,,ITALY,1.0,,
5930,1791,4.0,15.0,,RUSSIA:  KAMCHATKA,56.0,163.0,6.8,20.0,,,True,,RUSSIA,,,9.0
5306,1991,9.0,18.0,9.0,"GUATEMALA:  GUATEMALA CITY, PACHUTA, SOLOLA",14.646,-90.986,6.2,5.0,3.0,,True,,GUATEMALA,1.0,3.0,6.0
5477,1997,11.0,18.0,13.0,"GREECE:  IONIAN SEA, AMALIAS, GARGALIANOI, KALAMAI",37.57,20.656,6.6,33.0,1.0,,True,,GREECE,,,
583,1405,1.0,29.0,,IRAN:  NEYSHABUR (NISHAPUR),36.0,58.8,6.7,15.0,4.0,,True,,IRAN,3.0,,9.0
4549,1970,7.0,2.0,2.0,TURKEY:  SIVAS,38.8,36.7,4.9,27.0,2.0,,True,3.0,TURKEY,1.0,,
5646,2002,9.0,2.0,1.0,"IRAN: KAK, RAZAN, SIZAN",35.701,48.838,5.2,10.0,1.0,,True,,IRAN,,,
3695,1941,12.0,26.0,14.0,CHINA:  YUNNAN PROVINCE,22.7,99.9,7.0,,1.0,,True,2.0,CHINA,2.0,,8.0
4980,1983,7.0,3.0,17.0,COSTA RICA:  SAN JOSE,9.652,-83.688,6.2,33.0,2.0,5.0,True,,COSTA RICA,1.0,2.0,9.0
5449,1997,2.0,27.0,21.0,"PAKISTAN:  HARNAI-SIBI, QUETTA",29.976,68.208,7.1,33.0,2.0,,True,3.0,PAKISTAN,2.0,3.0,
5079,1985,9.0,27.0,3.0,"SOLOMON ISLANDS:  HONIARA, GUADACANAL",-9.829,159.854,6.9,32.0,1.0,,True,3.0,SOLOMON ISLANDS,,,7.0
4962,1983,2.0,13.0,1.0,CHINA:  XINJIANG WEIWUER ZIZHIQU PROVINCE: WUQUA S,39.945,75.135,6.2,16.0,2.0,,True,,CHINA,,1.0,8.0
738,1561,7.0,25.0,,CHINA:  NINGXIA:  E OF ZHONGWEI,37.5,106.2,7.3,,4.0,,True,,CHINA,4.0,,10.0
3518,1933,4.0,23.0,5.0,GREECE:  DODECANESE ISLANDS,36.759,27.299,6.4,15.0,3.0,,True,2.0,GREECE,3.0,3.0,10.0
5620,2002,2.0,3.0,7.0,TURKEY:  AFYON,38.573,31.271,6.5,5.0,2.0,,True,,TURKEY,1.0,3.0,
10618,1838,8.0,10.0,20.0,BALKANS NW:  CROATIA,45.2,14.5,5.3,,1.0,,True,,CROATIA,,,7.0
5145,1987,10.0,2.0,22.0,"PERU:  SANTAOG DE CHUCO, TRUJILLO, CHIMBOTE",-8.143,-77.954,5.1,20.0,2.0,,True,3.0,PERU,1.0,,4.0
8096,1748,5.0,2.0,,CHINA:  SICHUAN PROVINCE,32.9,103.6,5.5,,2.0,,True,,CHINA,,,7.0
3247,1924,6.0,26.0,1.0,AUSTRALIA:  MACQUARIE ISLAND,-56.0,157.5,7.8,,,,True,,AUSTRALIA,,,
3819,1946,2.0,12.0,2.0,ALGERIA:  HODNA MOUNTAINS,35.75,5.0,5.6,,3.0,,True,,ALGERIA,3.0,,9.0
10544,2021,5.0,21.0,13.0,"CHINA: YUNNAN PROVINCE: YANGBI, YONGPING",25.761,100.011,6.1,9.0,4.0,49.0,True,,CHINA,1.0,1.0,8.0
5902,1026,6.0,16.0,,"JAPAN:  OFF MASUDA, SHIMANE PREFECTURE",34.8,131.8,7.5,,,,True,4.0,JAPAN,,,
3404,1929,12.0,17.0,10.0,ALASKA:  ALEUTIAN ISLANDS:  NEAR ISLANDS,52.5,171.5,7.8,25.0,,,True,,USA,,,
337,1046,,,,TURKEY:  ANI (ARMENIA),40.5,43.5,5.5,15.0,3.0,,True,,TURKEY,3.0,,8.0
9966,2013,2.0,22.0,21.0,PERU:  S,-15.748,-71.425,5.3,8.0,1.0,,True,,PERU,,,
3800,1945,3.0,18.0,8.0,UGANDA: MASAKA,-0.214,31.289,6.4,,2.0,,True,1.0,UGANDA,1.0,1.0,9.0
9825,2010,11.0,12.0,9.0,PAKISTAN:  QUETTA,30.178,67.117,4.7,27.0,1.0,,True,,PAKISTAN,,1.0,
5230,1990,4.0,17.0,1.0,CHINA:  S XINJIANG:  WUQIA COUNTY,39.436,74.9,6.2,33.0,2.0,,True,3.0,CHINA,,1.0,
5087,1985,12.0,16.0,2.0,"NICARAGUA:  RIVAS,  MASAYA",11.725,-85.838,6.0,22.0,1.0,,True,,NICARAGUA,,1.0,6.0
6261,1913,10.0,11.0,4.0,PAPUA NEW GUINEA,-7.0,148.0,7.0,33.0,,,True,,PAPUA NEW GUINEA,,,
982,1650,3.0,31.0,19.0,"PERU:  CUZCO,COLLAO,LIMA; BOLIVIA:  SICASICA",-13.5,-72.0,8.1,,1.0,,True,,PERU,,,10.0
10049,2013,10.0,12.0,13.0,GREECE:  CRETE:  CHANIA,35.514,23.252,6.6,40.0,1.0,,True,,GREECE,,1.0,7.0
10367,2018,9.0,12.0,4.0,INDIA:  WEST BENGAL,26.371,90.161,5.3,10.0,,,True,,INDIA,1.0,,
3214,1923,2.0,24.0,0.0,ECUADOR,-0.4,-78.3,6.8,,,,True,,ECUADOR,2.0,,9.0
1263,1735,2.0,2.0,18.0,COLOMBIA:  POPAYAN,2.6,-76.5,4.5,20.0,3.0,,True,3.0,COLOMBIA,1.0,,
5854,2005,3.0,14.0,9.0,"INDIA:  MAHARASHTRA:  KOLHAPUR, RATNAGIRI, SATARA",17.145,73.73,4.9,10.0,2.0,,True,,INDIA,,1.0,
10340,2018,6.0,12.0,9.0,COLOMBIA:  PASTO,1.067,-77.272,4.9,11.0,2.0,,True,1.0,COLOMBIA,1.0,1.0,
7978,1820,,,,CONGO:  LOANGO,-4.5,11.6,6.2,,,,True,,CONGO,,,5.0
10433,2019,8.0,8.0,11.0,TURKEY:  DENIZLI,37.948,29.697,5.8,10.0,2.0,,True,,TURKEY,,1.0,
2270,1879,4.0,2.0,,IRAN:  BOJNURD,37.5,57.4,6.7,15.0,3.0,,True,,IRAN,3.0,,9.0
9961,1963,9.0,17.0,19.0,SOLOMON ISLANDS,-10.286,165.413,7.5,28.0,,,True,,SOLOMON ISLANDS,,,
5391,1994,8.0,18.0,1.0,ALGERIA:  MASCARA,35.52,-0.106,5.9,9.0,4.0,,True,4.0,ALGERIA,3.0,,
7599,2007,7.0,26.0,5.0,INDONESIA:  MALUKU:  N,2.872,127.464,6.9,25.0,1.0,,True,1.0,INDONESIA,,2.0,
3001,1914,3.0,30.0,0.0,MEXICO:  CHIAPAS,16.8,-92.2,7.5,150.0,,,True,,MEXICO,,,
10159,2015,10.0,26.0,9.0,AFGHANISTAN: HINDU KUSH,36.524,70.368,7.5,231.0,4.0,109.0,True,4.0,AFGHANISTAN,3.0,4.0,7.0
5455,1997,4.0,5.0,23.0,"CHINA:  S. XINJIANG, JIASHI COUNTY",39.513,76.865,5.9,33.0,3.0,,True,4.0,CHINA,,1.0,
6043,1831,12.0,3.0,23.0,TRINIDAD & ST. CHRISTOPHER,12.4,-61.5,7.0,,,,True,,TRINIDAD AND TOBAGO,,,
3373,1928,8.0,21.0,19.0,IRAN:  SHIRVAN,36.893,59.044,5.6,15.0,2.0,,True,,IRAN,1.0,,8.0
3263,1925,3.0,22.0,8.0,VANUATU ISLANDS,-18.5,168.5,7.6,50.0,,,True,,VANUATU,,,
1524,1793,5.0,15.0,,CHINA:  SICHUAN PROVINCE:  NEAR QIANNING,30.6,101.5,6.0,,2.0,,True,3.0,CHINA,3.0,1.0,8.0
138,551,7.0,7.0,,"GREECE:  SCHISMA, BOETIA",38.4,22.3,7.1,,4.0,,True,4.0,GREECE,4.0,,9.0
9372,2010,3.0,30.0,16.0,INDIA: ANDAMAN ISLANDS:  DIGLIPUR,13.667,92.831,6.7,34.0,2.0,,True,,INDIA,,1.0,
3522,1933,8.0,25.0,7.0,CHINA:  SICHUAN PROVINCE,31.9,103.4,7.5,,4.0,,True,4.0,CHINA,4.0,,10.0
1599,1812,3.0,8.0,,CHINA:  XINJIANG PROVINCE,43.7,83.0,8.0,,,,True,,CHINA,4.0,,
5190,1989,3.0,10.0,14.0,PAPUA NEW GUINEA:  NEW BRITAIN:  RABAUL,-4.346,152.797,5.4,53.0,,,True,,PAPUA NEW GUINEA,1.0,,5.0
4445,1968,6.0,19.0,8.0,"PERU:  SAN MARTIN,MOYOBAMBA,YANTALO,RIOJA,LAMAS",-5.6,-77.2,7.0,33.0,1.0,0.1,True,,PERU,1.0,,
10490,2020,5.0,2.0,12.0,GREECE:  CRETE,34.205,25.712,6.6,17.0,,,True,,GREECE,,,7.0
10520,2020,10.0,19.0,20.0,ALASKA,54.608,-159.655,7.6,33.0,,,True,,USA,,,8.0
10468,2017,3.0,26.0,23.0,CHINA:   YUNNAN PROVINCE,25.938,99.841,5.0,28.0,4.0,31.0,True,,CHINA,,1.0,2.0
2949,1912,5.0,6.0,18.0,ICELAND,64.0,-20.0,7.5,60.0,,,True,,ICELAND,,,11.0
3423,1930,9.0,22.0,,TAJIKISTAN:  DUSHANBE (STALINABAD),38.4,68.5,6.3,,,,True,,TAJIKISTAN,3.0,,
4803,1978,6.0,3.0,20.0,JAPAN:  S HONSHU:  HIROSHIMA,35.1,132.6,4.9,4.0,2.0,,True,,JAPAN,,,4.0
4774,1977,4.0,21.0,4.0,SOLOMON ISLANDS,-9.965,160.731,8.1,33.0,3.0,,True,,SOLOMON ISLANDS,1.0,1.0,7.0
4102,1956,7.0,18.0,6.0,INDONESIA:  BANDA SEA,-5.5,130.0,7.5,190.0,,,True,,INDONESIA,,,
8019,1944,9.0,27.0,16.0,CHINA:  XINJIANG,39.1,75.0,7.0,,1.0,,True,2.0,CHINA,,,
920,1631,2.0,10.0,,ETHIOPIA,11.2,41.7,5.7,,2.0,,True,,ETHIOPIA,,,9.0
2595,1901,8.0,9.0,13.0,NEW CALEDONIA:  LOYALTY ISLANDS,-22.0,170.0,7.9,,1.0,,True,,NEW CALEDONIA,,,
5150,1987,11.0,26.0,1.0,"INDONESIA:  TIMOR:  PANTAR, MOUNT SIRUNG",-8.247,124.155,6.5,33.0,2.0,5.0,True,3.0,INDONESIA,3.0,3.0,
6150,1863,8.0,17.0,,VANUATU ISLANDS,-19.0,168.5,7.5,,,,True,,VANUATU,,,
10383,2018,12.0,26.0,2.0,ITALY:  SICILY:  CATANIA,37.63,15.1,5.0,1.0,4.0,115.0,True,1.0,ITALY,,1.0,
5231,1990,4.0,18.0,13.0,INDONESIA:  MINAHASSA PENINSULA: BOLAANG-GORONTALO,1.186,122.857,7.6,26.0,3.0,,True,,INDONESIA,1.0,1.0,
2641,1903,1.0,4.0,5.0,TONGA ISLANDS,-20.0,-175.0,8.0,400.0,,,True,,TONGA,,,
808,1596,9.0,4.0,,JAPAN:  BEPPU BAY,33.3,131.7,6.9,,1.0,,True,2.0,JAPAN,,,
3441,1931,1.0,15.0,1.0,MEXICO:  OAXACA,16.1,-96.8,7.9,50.0,,,True,,MEXICO,,,10.0
7412,2006,11.0,3.0,6.0,CHINA:  NEI MONGOL,43.469,119.558,4.7,10.0,3.0,,True,4.0,CHINA,,,
7531,2007,8.0,2.0,2.0,RUSSIA:  TATAR STRAIT,47.116,141.798,6.2,5.0,1.0,,True,2.0,RUSSIA,1.0,1.0,
10173,2016,1.0,25.0,4.0,MOROCCO:  MELILLA,35.649,-3.682,6.3,12.0,1.0,,True,1.0,MOROCCO,1.0,1.0,6.0
10529,2021,2.0,13.0,14.0,JAPAN:  OFF FUKUSHIMA,37.745,141.749,7.1,49.0,4.0,7700.0,True,3.0,JAPAN,1.0,3.0,9.0
3914,1949,8.0,5.0,19.0,ECUADOR: TUNGURAHUA,-1.237,-78.305,6.5,60.0,3.0,7.5,True,4.0,ECUADOR,4.0,,
3889,1948,9.0,8.0,15.0,TONGA ISLANDS,-21.0,-174.0,7.9,25.0,,,True,,TONGA,,,
4266,1962,5.0,19.0,14.0,MEXICO:  S,17.2,-99.5,7.2,33.0,2.0,,True,2.0,MEXICO,1.0,1.0,
10596,2021,3.0,20.0,9.0,JAPAN:  HONSHU ISLAND,38.452,141.648,7.0,43.0,4.0,550.0,True,,JAPAN,,1.0,7.0
6389,1960,6.0,11.0,15.0,PAPUA NEW GUINEA:  W. SOLOMON SEA,-9.4,152.3,6.6,33.0,,,True,,PAPUA NEW GUINEA,,,
3916,1949,8.0,6.0,0.0,TONGA ISLANDS,-19.103,-174.378,6.9,65.0,,,True,,TONGA,,,
5713,2003,8.0,11.0,0.0,INDONESIA:  HALMAHERA:  WASILE,1.142,128.152,6.0,10.0,2.0,,True,,INDONESIA,,,
10565,1994,9.0,16.0,6.0,TAIWAN REGION,22.528,118.711,6.7,13.0,2.0,,True,,TAIWAN,1.0,3.0,
5069,1985,7.0,3.0,4.0,PAPUA NEW GUINEA:  NEW BRITAIN:  RABAUL,-4.439,152.828,7.2,46.0,2.0,1.0,True,1.0,PAPUA NEW GUINEA,,,7.0
6759,2005,7.0,10.0,13.0,ALBANIA:  TROPOJE,42.389,19.812,5.2,4.0,1.0,,True,1.0,ALBANIA,,,
6361,1950,3.0,14.0,18.0,N. NEW ZEALAND,-37.8,177.2,5.8,,,,True,,NEW ZEALAND,,,
5727,2003,9.0,29.0,18.0,NEW ZEALAND:  CHRISTCHURCH,-43.34,173.04,4.8,32.0,1.0,,True,,NEW ZEALAND,,,
9804,2011,4.0,7.0,14.0,JAPAN: NEAR E COAST HONSHU,38.276,141.588,7.1,42.0,1.0,,True,,JAPAN,1.0,3.0,
3640,1939,5.0,8.0,1.0,AZORES:  ATLANTIC,37.198,-24.356,6.7,16.0,2.0,,True,,AZORES (PORTUGAL),,,10.0
3585,1936,11.0,13.0,12.0,RUSSIA:  NEAR KAMCHATKA,55.2,164.0,7.3,,1.0,,True,,RUSSIA,,,10.0
6346,1941,2.0,9.0,9.0,CALIFORNIA:  NORTHERN,40.5,-125.25,6.6,,1.0,,True,,USA,,,6.0
5732,2003,10.0,25.0,12.0,"CHINA:  GANSU PROVINCE:  MINLE, SHANDAN",38.4,100.951,5.8,10.0,4.0,40.0,True,4.0,CHINA,1.0,1.0,
5381,1994,3.0,1.0,3.0,IRAN:  SOUTHERN:  FIRUZABAD,29.096,52.617,6.1,13.0,1.0,,True,,IRAN,1.0,1.0,
1766,1834,1.0,20.0,12.0,"COLOMBIA:  PUTUMAYO,PASTO, POPAYAN, SANTA MARTA",1.1,-76.93,6.7,15.0,3.0,,True,3.0,COLOMBIA,3.0,2.0,9.0
4086,1956,1.0,8.0,7.0,MEXICO:  GUERRERO,17.0,-99.5,6.5,,3.0,,True,,MEXICO,,3.0,
5547,1999,12.0,3.0,17.0,"TURKEY:  GORESKEN, ERZURUM PROVINCE",40.358,42.346,5.7,19.0,2.0,,True,,TURKEY,1.0,1.0,
8000,1930,1.0,3.0,,CHINA:  JIANGSU PROVINCE,32.2,119.4,5.5,,1.0,,True,,CHINA,,2.0,7.0
10100,2014,6.0,23.0,20.0,ALASKA:  ALEUTIAN ISLANDS,51.849,178.735,7.9,109.0,,,True,,USA,,,6.0
7241,2006,4.0,20.0,23.0,RUSSIA:  KORYAKSKIY,60.949,167.089,7.6,22.0,4.0,55.0,True,3.0,RUSSIA,,1.0,
10531,2021,3.0,1.0,22.0,"COLOMBIA: MEDELLIN, BETULIA",6.239,-76.098,5.1,10.0,1.0,,True,1.0,COLOMBIA,1.0,,9.0
2948,1912,1.0,24.0,16.0,GREECE:  ASPROGERAKAS (KEPHALLENIA),37.928,21.013,6.4,15.0,2.0,,True,,GREECE,1.0,1.0,10.0
5265,1990,11.0,15.0,2.0,"INDONESIA:   N SUMATERA, BLANGKEJEREN, KUTACANE",3.908,97.457,6.8,48.0,2.0,2.1,True,,INDONESIA,1.0,1.0,
5491,1998,4.0,10.0,15.0,"IRAN:  BIRJAND, GONABAD",32.457,59.976,5.8,33.0,2.0,,True,3.0,IRAN,1.0,1.0,7.0
4684,1975,3.0,7.0,7.0,"IRAN:  SARKHUN,QALEH QAZI,QADHAD,NONG-E-BALA",27.5,56.26,6.1,27.0,2.0,,True,1.0,IRAN,1.0,3.0,7.0
754,1568,5.0,15.0,,CHINA:  SHAANXI PROVINCE:  XIAN,34.4,109.0,6.8,,2.0,,True,,CHINA,3.0,,9.0
5029,1984,3.0,27.0,20.0,PAPUA NEW GUINEA:  KARKAR,-4.647,145.805,6.6,28.0,2.0,,True,3.0,PAPUA NEW GUINEA,,1.0,8.0
8592,2009,11.0,27.0,8.0,VENEZUELA:  SIQUISIQUE,10.434,-69.715,5.4,7.0,1.0,,True,,VENEZUELA,,,
2757,1906,3.0,1.0,17.0,ALBANIA:   ELBASAN,41.1,20.0,6.5,15.0,3.0,,True,,ALBANIA,,,10.0
9867,2012,1.0,30.0,5.0,PERU:  ICA,-14.168,-75.635,6.4,43.0,1.0,,True,,PERU,,3.0,
4216,1960,2.0,29.0,23.0,MOROCCO:  AGADIR,30.45,-9.62,5.9,33.0,4.0,120.0,True,3.0,MOROCCO,4.0,4.0,10.0
10553,2021,6.0,23.0,2.0,PERU: CANETE: MALA,-12.687,-76.721,5.8,50.0,2.0,,True,1.0,PERU,1.0,1.0,7.0
3215,1923,2.0,24.0,7.0,RUSSIA:  KAMCHATKA PENINSULA,55.0,162.4,7.7,20.0,1.0,,True,,RUSSIA,,,
7875,2008,3.0,20.0,22.0,CHINA:  XINJIANG PROVINCE,35.49,81.467,7.2,10.0,3.0,,True,4.0,CHINA,,,
4149,1957,12.0,4.0,3.0,MONGOLIA,45.5,99.5,8.1,33.0,2.0,,True,,MONGOLIA,1.0,,11.0
6371,1955,9.0,8.0,3.0,SOLOMON ISLANDS:  FAURO ISLAND,-6.9,155.7,6.5,33.0,,,True,,SOLOMON ISLANDS,,,
8257,2008,12.0,29.0,3.0,"AFGHANISTAN; PAKISTAN:  MANSEHRA, SHANGLA",36.401,71.075,5.8,158.0,1.0,,True,,AFGHANISTAN,,,
5379,1994,2.0,15.0,17.0,"INDONESIA:  SOUTHERN SUMATERA, LIWA, LAMPUNG",-4.967,104.302,6.9,23.0,4.0,170.476,True,4.0,INDONESIA,3.0,4.0,
7800,2008,4.0,9.0,12.0,NEW CALEDONIA:  LOYALTY ISLANDS,-20.071,168.892,7.3,33.0,,,True,,NEW CALEDONIA,,,
3159,1920,9.0,7.0,5.0,"ITALY:  CARRARA,GARFAGNANA",44.3,10.3,5.8,10.0,,,True,,ITALY,4.0,,10.0
4670,1974,12.0,2.0,9.0,"IRAN:  SARCHAHAN,SAADATABAD,GAHKOM,SIRUIYEH",28.0,55.8,5.4,36.0,2.0,,True,,IRAN,,,
4587,1971,11.0,24.0,19.0,"RUSSIA:  OFF KAMCHATKA, SHEMYA",52.9,159.2,6.3,106.0,,,True,,RUSSIA,,,
1731,1829,11.0,19.0,,CHINA:  SHANDONG PROVINCE,36.6,118.5,6.0,,2.0,,True,2.0,CHINA,3.0,,8.0
6357,1948,12.0,26.0,7.0,CHILE:  ANTOFAGASTA,-22.5,-69.0,7.0,100.0,,,True,,CHILE,,,7.0
7598,2007,7.0,22.0,23.0,"INDIA:  UTTARKASHI, CHAMOLI, MUZAFFARNAGAR",30.881,78.239,4.3,19.0,1.0,,True,1.0,INDIA,,1.0,
5305,1991,9.0,8.0,13.0,"NEW ZEALAND:  WELLINGTON, WANGANUI",-40.25,175.053,5.6,88.0,2.0,,True,,NEW ZEALAND,,,
1597,1812,1.0,23.0,15.0,MISSOURI:  NEW MADRID,36.3,-89.6,7.3,,3.0,,True,,USA,,,10.0
5098,1986,5.0,20.0,5.0,TAIWAN:  HUALIEN,24.125,121.619,6.4,19.0,1.0,,True,,TAIWAN,1.0,1.0,
4447,1968,7.0,25.0,7.0,"KERMADEC ISLANDS:  S OF, RAOUL",-30.8,-178.4,7.3,60.0,1.0,,True,,KERMADEC ISLANDS (NEW ZEALAND),,,
5543,1999,11.0,12.0,16.0,"TURKEY:  BOLU-DUZCE-KAYNASLI, ADAPAZARI, ZONGULDAK",40.758,31.161,7.2,10.0,4.0,1000.0,True,,TURKEY,3.0,4.0,9.0
10133,2015,3.0,29.0,23.0,PAPUA NEW GUINEA,-4.729,152.562,7.5,41.0,,,True,,PAPUA NEW GUINEA,,,6.0
10043,2013,9.0,28.0,7.0,PAKISTAN: AWARAN,27.183,65.505,6.8,12.0,,,True,2.0,PAKISTAN,1.0,1.0,7.0
10395,2019,2.0,25.0,5.0,CHINA:  SICHUAN PROVINCE: RONGXIAN,29.47,104.609,4.9,10.0,2.0,2.0,True,1.0,CHINA,1.0,1.0,
7767,2008,2.0,13.0,20.0,IRAN:  NASIRABAD,31.73,51.2,4.9,14.0,1.0,,True,,IRAN,,1.0,
10364,2016,5.0,28.0,23.0,ALGERIA:  MEDEA:  MIHOUB,36.431,3.517,5.4,11.0,2.0,,True,3.0,ALGERIA,,1.0,5.0
64,115,12.0,13.0,,TURKEY:  ANTAKYA (ANTIOCH),36.1,36.1,7.5,,4.0,,True,,TURKEY,4.0,,11.0
2813,1907,6.0,25.0,17.0,INDONESIA:  DJAILOLO GILOLO,1.0,127.0,7.9,200.0,,,True,,INDONESIA,,,
2864,1909,4.0,23.0,17.0,"PORTUGAL:  RIBATEJO, BENAVENTE",38.9,-8.8,6.6,,2.0,,True,2.0,PORTUGAL,1.0,,10.0
4349,1965,3.0,31.0,9.0,GREECE,38.6,22.4,7.1,78.0,2.0,,True,,GREECE,1.0,,10.0
5983,1674,2.0,17.0,11.0,"INDONESIA:  AMBON ISLAND, SERAM ISLAND",-3.75,127.75,6.8,40.0,3.0,,True,3.0,INDONESIA,2.0,1.0,
282,953,8.0,20.0,,TURKMENISTAN:  NISA,38.0,58.3,7.1,18.0,3.0,,True,,TURKMENISTAN,,,10.0
5459,1997,4.0,22.0,9.0,TOBAGO,11.112,-60.892,6.7,5.0,4.0,25.0,True,1.0,TRINIDAD AND TOBAGO,,1.0,
8192,2008,11.0,19.0,6.0,"PANAMA:  PASO CANOA, DAVID, PUERTO ARMUELLES",8.267,-82.967,6.1,32.0,1.0,,True,,PANAMA,,,
5809,2004,11.0,8.0,2.0,JAPAN:  HONSHU:  NIIGATA PREFECTURE,37.396,138.862,5.5,10.0,1.0,,True,,JAPAN,,1.0,
10679,1932,6.0,6.0,8.0,CALIFORNIA: EUREKA,40.729,-124.287,6.5,15.0,2.0,,True,1.0,USA,1.0,,8.0
10119,2014,11.0,15.0,2.0,INDONESIA:  N. MOLUCCAS ISLANDS,1.893,126.522,7.1,45.0,,,True,,INDONESIA,,,5.0
4322,1964,6.0,16.0,4.0,JAPAN:  HONSHU:  W COAST,38.65,139.2,7.5,40.0,4.0,80.0,True,4.0,JAPAN,1.0,3.0,5.0
2063,1862,10.0,16.0,,TURKEY,38.8,30.5,6.1,,2.0,,True,,TURKEY,3.0,,
481,1281,,,,IRAN:  SHADIYAKH,36.1,58.8,5.8,10.0,3.0,,True,,IRAN,,,9.0
4386,1966,12.0,31.0,18.0,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,-11.893,166.445,7.8,83.0,,,True,,SOLOMON ISLANDS,,,
5334,1992,8.0,28.0,0.0,PAKISTAN:  KALAT,29.087,66.74,5.5,9.0,2.0,,True,3.0,PAKISTAN,1.0,3.0,
2656,1903,6.0,2.0,13.0,ALASKA:  SOUTHWEST,61.56,-158.54,8.3,,,,True,,USA,,,
9880,2012,4.0,11.0,10.0,INDONESIA:  N SUMATRA:  OFF WEST COAST,0.802,92.463,8.2,25.0,,,True,,INDONESIA,,,
10678,2013,12.0,16.0,5.0,CHINA:  HUBEI PROVINCE,31.066,110.412,5.1,18.0,3.0,6.3,True,,CHINA,,,
5927,1788,8.0,6.0,,ALASKA PENINSULA,55.0,-161.0,8.0,,,,True,,USA,,,
6531,1834,2.0,9.0,1.0,"W. HOKKAIDO ISLAND, JAPAN",43.3,141.4,6.4,,1.0,,True,2.0,JAPAN,,,
4610,1972,9.0,3.0,16.0,"PAKISTAN:  TANGIR, GUPIS, RAWALPINDI, PESHAWAR",36.0,73.4,6.2,36.0,3.0,,True,,PAKISTAN,2.0,,
7914,1445,12.0,12.0,,CHINA:  FUJIAN PROVINCE:  ZHANGZHOU,24.5,117.6,6.3,,3.0,,True,3.0,CHINA,3.0,,8.0
3315,1927,5.0,22.0,22.0,CHINA:  GANSU PROVINCE,36.75,102.0,7.6,27.0,4.0,,True,4.0,CHINA,4.0,3.0,11.0
5159,1988,3.0,6.0,22.0,ALASKA:  GULF OF ALASKA:  ANCHORAGE,57.262,-142.747,7.8,15.0,1.0,,True,,USA,,,5.0
3807,1945,9.0,23.0,15.0,CHINA:  HEBEI PROVINCE,39.5,119.0,6.3,,1.0,,True,2.0,CHINA,1.0,1.0,8.0
7695,2007,9.0,10.0,1.0,"COLOMBIA:  NARINO, EL CHARCO, ISCUANDE, LA TOLA",2.982,-77.967,6.8,31.0,1.0,,True,1.0,COLOMBIA,,1.0,
7363,2006,7.0,29.0,0.0,TAJIKISTAN:  PANJ-QUMSANGIR,37.255,68.828,5.6,34.0,,,True,3.0,TAJIKISTAN,1.0,1.0,
3609,1938,2.0,1.0,19.0,INDONESIA:  NEW GUINEA,-5.045,131.614,8.6,25.0,,,True,1.0,INDONESIA,,,
6630,1967,12.0,21.0,2.0,CHILE:  NORTHERN,-21.7,-69.5,7.5,33.0,2.0,,True,2.0,CHILE,1.0,3.0,
5022,1984,2.0,1.0,14.0,"AFGHANISTAN:  KHOROG, JALALABAD; PAKISTAN",34.616,70.484,5.8,33.0,2.0,5.0,True,,AFGHANISTAN,1.0,1.0,4.0
4049,1954,7.0,2.0,2.0,"PHILIPPINES:  LUZON:  SORSOGON, BACON, LEGASPI",13.0,123.9,6.8,,2.0,,True,,PHILIPPINES,1.0,3.0,9.0
7703,2007,11.0,20.0,5.0,"IRAN:  WESTERN:  QAL' EH-YE TOL, KHUZESTAN",31.68,49.93,4.8,7.0,1.0,,True,1.0,IRAN,,1.0,
6594,1964,7.0,24.0,8.0,RUSSIA:  KAMCHATKA,47.159,153.876,6.8,15.0,,,True,,RUSSIA,,,
